Occurrence;From;To;Sentiment;Index;Context
" A pity Lysa carried them off to the Vale , " Ned said dryly . " The gods are doing their best to vex us . Lady Lysa , Maester Colemon , Lord Stannis ... everyone who might actually know the truth of what happened to Jon Arryn is a thousand leagues away . ";Ned,;A pity Lysa,them,them,The gods,Jon Arryn,their,us,the truth,a thousand leagues,;1.0;5861;183
" Will you summon Lord Stannis back from Dragonstone ? ";;you,you,Lord Stannis back,;0.0;5862;183
" Not yet , " Ned said . " Not until I have a better notion of what this is all about and where he stands . ";Ned,;I,he,a better notion,all about,;0.5;5863;183
" Bring me my doublet , if you would . The grey , with the direwolf sigil . I want this armorer to know who I am . It might make him more forthcoming . ";;you,I,I,It,me my doublet,this armorer,him,;0.225;5869;183
Jory went to the wardrobe . " Lord Renly is brother to Lord Stannis as well as the king . ";Jory,;Lord Renly,;0.0;5870;183
" Yet it seems that he was not invited on these rides . ";;it,he,;0.0;5871;183
The maid was Loras Tyrell 's sister Margaery , he'd confessed , but there were those who said she looked like Lyanna . " No , " Ned had told him , bemused .;The maid,he'd,she,Ned,;;0.0;5876;183
Jory held out the doublet , and Ned slid his hands through the armholes . " Perhaps Lord Stannis will return for Robert 's tourney , " he said as Jory laced the garment up the back .;Jory,Ned,he,Jory,;Lord Stannis,;0.0;5879;183
" That would be a stroke of fortune , my lord , " Jory said .;Jory,;a stroke,;0.0;5880;183
Ned buckled on a longsword . " In other words , not bloody likely . ";Ned,;;-0.308333333333;5881;183
Jory draped Ned 's cloak across his shoulders and clasped it at the throat with the Hand 's badge of office . " The armorer lives above his shop , in a large house at the top of the Street of Steel . Alyn knows the way , my lord . ";Jory,it,;Alyn,the way,;0.238095238095;5883;183
Ned nodded . " The gods help this potboy if he 's sent me off haring after shadows . ";Ned,;The gods,he,me,this potboy,me,;0.0;5884;183
" Is there any other service I might perform ? ";;any other service I,;-0.125;5890;183
" I suppose you'd best begin visiting whorehouses . ";;I,whorehouses,;1.0;5891;183
" Hard duty , my lord . ";;;-0.291666666667;5892;183
Jory grinned . " The men will be glad to help . Porther has made a fair start already . ";Jory,;The men,Porther,a fair start,;0.6;5893;183
In the shadow of the wall , farmers stood beside their wagons , bellowing out , " Apples , the best apples , cheap at twice the price , " and " Blood melons , sweet as honey , " and " Turnips , onions , roots , here you go here , here you go , turnips , onions , roots , here you go here . ";farmers,;you,you,you,;0.583333333333;5906;184
The silk rippled in the wind like a living thing ; across the fabric was blazoned a night sky slashed with purple lightning . " Make way for Lord Beric ! ";The silk,the fabric,a night sky,;way,;0.0;5910;184
the rider shouted . " Make way for Lord Beric ! ";the rider,;way,;0.0;5911;184
And close behind came the young lord himself , a dashing figure on a black courser , with red-gold hair and a black satin cloak dusted with stars . " Here to fight in the Hand 's tourney , my lord ? ";a black satin cloak,;;-0.158333333333;5912;184
a guardsman called out to him . " Here to win the Hand 's tourney , " Lord Beric shouted back as the crowd cheered .;a guardsman,Lord Beric,the crowd,;the Hand,;0.4;5913;184
The slim young serving girl took quick note of Ned 's badge and the sigil on his doublet , and the master came hurrying out , all smiles and bows . " Wine for the King 's Hand , " he told the girl , gesturing Ned to a couch . " I am Tobho Mott , my lord , please , please , put yourself at ease . ";The slim young serving girl,the master,he,Ned,Ned,;I,Tobho Mott,yourself,;0.216666666667;5920;185
Around his neck was a heavy silver chain and a sapphire as large as a pigeon 's egg . " If you are in need of new arms for the Hand 's tourney , you have come to the right shop . ";his neck,;you,you,in need,;0.109090909091;5922;185
Ned did not bother to correct him . " My work is costly , and I make no apologies for that , my lord , " he said as he filled two matching silver goblets . " You will not find craftsmanship equal to mine anywhere in the Seven Kingdoms , I promise you . Visit every forge in King 's Landing if you like , and compare for yourself . Any village smith can hammer out a shirt of mail ; my work is art . ";Ned,he,he,;My work,I,no apologies,You,I,you,Any village smith,my work,craftsmanship,you,;0.2;5923;185
Only a man who knew the spells could take old weapons and forge them anew . " The direwolf is the sigil of House Stark , is it not ? I could fashion a direwolf helm so real that children will run from you in the street , " he vowed .;the spells,he,;The direwolf,I,children,you,the sigil,it,a direwolf helm,the street,;0.0;5930;186
Ned smiled . " Did you make a falcon helm for Lord Arryn ? ";Ned,;you,you,a falcon helm,;0.6;5931;186
Tobho Mott paused a long moment and set aside his wine . " The Hand did call upon me , with Lord Stannis , the king 's brother . I regret to say , they did not honor me with their patronage . ";Tobho Mott,;The Hand,I,they,me,;-0.05;5932;186
" They asked to see the boy , " the armorer said , " so I took them back to the forge . ";the armorer,;They,the boy,I,them,;0.0;5936;186
" The boy , " Ned echoed .;Ned,;;0.0;5937;186
He had no notion who the boy might be . " I should like to see the boy as well . ";He,the boy,;I,;0.0;5938;186
Tobho Mott gave him a cool , careful look . " As you wish , my lord , " he said with no trace of his former friendliness .;Tobho Mott,he,;you,;0.0833333333333;5939;186
The master called over a tall lad about Robb 's age , his arms and chest corded with muscle . " This is Lord Stark , the new Hand of the King , " he told him as the boy looked at Ned through sullen blue eyes and pushed back sweat-soaked hair with his fingers .;The master,his arms and chest,he,him,the boy,Robb,Ned,;Lord Stark,;-0.0159090909091;5944;186
The shadow of a new beard darkened his jaw . " This is Gendry . Strong for his age , and he works hard . Show the Hand that helmet you made , lad . ";a new beard,;he,that helmet you,Gendry,;0.0926767676768;5946;186
It was raw steel , unpolished but expertly shaped . " This is fine work . I would be pleased if you would let me buy it . ";It,;I,you,me,fine work,me,it,;0.228632478632;5949;186
The boy snatched it out of his hands . " It 's not for sale . ";The boy,it,;It,;0.0;5950;186
Tobho Mott looked horror-struck . " Boy , this is the King 's Hand . If his lordship wants this helm , make him a gift of it . He honors you by asking . ";Tobho Mott,;his lordship,He,you,the King,this helm,him a gift,you,;0.2;5951;186
" I made it for me , " the boy said stubbornly .;the boy,;I,it,it,me,;0.0;5952;186
" A hundred pardons , my lord , " his master said hurriedly to Ned . " The boy is crude as new steel , and like new steel would profit from some beating . That helm is journeyman 's work at best . Forgive him and I promise I will craft you a helm like none you have ever seen . ";his master,Ned,;The boy,new steel,That helm,him and I,I,like none you,him and I,I,you a helm,;0.143181818182;5953;186
" He 's done nothing that requires my forgiveness . Gendry , when Lord Arryn came to see you , what did you talk about ? ";;He,Lord Arryn,you,nothing,my forgiveness,you,you,;0.0;5954;186
" He asked me questions is all , m'lord . ";;He,me,me,;0.0;5955;186
" What sort of questions ? ";;;0.0;5956;186
The boy shrugged . " How was I , and was I well treated , and if I liked the work , and stuff about my mother . Who she was and what she looked like and all . ";The boy,;I,I,she,she,I,I,the work,;0.6;5957;186
" What did you tell him ? ";;you,you,him,;0.0;5958;186
The boy shoved a fresh fall of black hair off his forehead . " She died when I was little . She had yellow hair , and sometimes she used to sing to me , I remember . She worked in an alehouse . ";The boy,;She,I,She,she,I,She,yellow hair,;-0.0135416666667;5960;186
" Did Lord Stannis question you as well ? ";;Lord Stannis question you,Lord Stannis question you,;0.0;5961;186
" The bald one ? No , not him . He never said no word , just glared at me , like I was some raper who done for his daughter . ";;He,I,no word,some raper,;0.0;5962;186
" Mind your filthy tongue , " the master said . " This is the King 's own Hand . ";the master,;your filthy tongue,the King,;-0.1;5963;186
The boy lowered his eyes . " A smart boy , but stubborn . That helm ... the others call him bullheaded , so he threw it in their teeth . ";The boy,;the others,him,he,it,him,it,their teeth,;0.214285714286;5964;186
Ned touched the boy 's head , fingering the thick black hair . " Look at me , Gendry . ";Ned,;;-0.233333333333;5965;186
Yes , he thought , I see it . " Go back to your work , lad . I 'm sorry to have bothered you . ";he,I,;I,you,;-0.25;5968;186
He walked back to the house with the master . " Who paid the boy 's apprentice fee ? ";He,;the boy,;0.0;5969;186
Mott looked fretful . " You saw the boy . Such a strong boy . Those hands of his , those hands were made for hammers . He had such promise , I took him on without a fee . ";Mott,;You,those hands,He,I,him,the boy,a strong boy,such promise,him,without a fee,;0.144444444444;5971;186
" The truth now , " Ned urged . " The streets are full of strong boys . The day you take on an apprentice without a fee will be the day the Wall comes down . Who paid for him ? ";Ned,;The streets,The day you,a fee,the Wall,full,the Wall,;0.209259259259;5972;186
" A lord , " the master said reluctantly . " He gave no name , and wore no sigil on his coat . He paid in gold , twice the customary sum , and said he was paying once for the boy , and once for my silence . ";the master,;He,He,he,no name,no sigil,in gold,he,;0.0;5973;186
" Describe him . ";;him,;0.0;5974;186
" He was stout , round of shoulder , not so tall as you . Brown beard , but there was a bit of red in it , I 'll swear . He wore a rich cloak , that I do remember , heavy purple velvet worked with silver threads , but the hood shadowed his face and I never did see him clear . ";;He,I,He,I,heavy purple velvet,the hood,his face and I,a bit,a rich cloak,his face and I,him,;0.015;5975;186
He hesitated a moment . " My lord , I want no trouble . ";He,;I,no trouble,;0.0;5976;186
" None of us wants trouble , but I fear these are troubled times , Master Mott , " Ned said . " You know who the boy is . ";Ned,;us,I,trouble,these are,You,;-0.15;5977;186
" I am only an armorer , my lord . I know what I 'm told . ";;I,I,I,;0.0;5978;186
" You know who the boy is , " Ned repeated patiently . " That is not a question . ";Ned,;You,the boy,;0.0;5979;186
" The boy is my apprentice , " the master said .;the master,;The boy,my apprentice,;0.0;5980;186
He looked Ned in the eye , stubborn as old iron . " Who he was before he came to me , that 's none of my concern . ";He,Ned,;he,he,none,;0.1;5981;186
He decided that he liked Tobho Mott , master armorer . " If the day ever comes when Gendry would rather wield a sword than forge one , send him to me . He has the look of a warrior . Until then , you have my thanks , Master Mott , and my promise . Should I ever want a helm to frighten children , this will be the first place I visit . ";He,he,Tobho Mott,;the day,Gendry,He,you,I,the first place I,a sword,him,my thanks,I,a helm,children,the first place I,;0.35;5983;186
His guard was waiting outside with the horses . " Did you find anything , my lord ? ";His guard,;you,you,anything,;0.0;5984;186
" I did , " Ned told him , wondering .;Ned,;I,;0.0;5986;186
" My lady , you ought cover your head , " Ser Rodrik told her as their horses plodded north . " You will take a chill . ";Ser Rodrik,their horses,;you,your head,You,a chill,;0.0;5991;187
" It is only water , Ser Rodrik , " Catelyn replied .;Catelyn,;It,;0.0;5992;187
" I am soaked through , " Ser Rodrik complained . " Even my bones are wet . ";Ser Rodrik,;I,my bones,;-0.2;6005;188
